train_mean_absolute_error,test_mean_absolute_error,train_mean_squared_error,test_mean_squared_error,train_root_mean_squared_error,test_root_mean_squared_error,train_r_squared,test_r_squared,train_adjusted_r_squared,test_adjusted_r_squared,train_mean_log_loss,test_mean_log_loss,train_mean_roc_auc_score,test_mean_roc_auc_score
0.06818491220813772,0.6488999627716981,0.008285384099356917,0.7809025170562615,0.09102408527064096,0.8836868885845605,0.9917628314941965,0.33711063226020854,1.0437942792225219,1.5800281967723175,16.62077267830209,19.224413276412548,1.0,0.8132890238441122
0.06695315327183099,0.5524037322698113,0.00764756154415557,0.5962641641264763,0.08745033758743057,0.7721814321300897,0.9919627730348943,0.0964476519195675,1.0427312566978117,1.7906083045703785,16.62077267830209,15.151444361918365,1.0,0.788486526658995
0.06381386899239438,0.7235579771443396,0.007234977599799012,0.9624297220724608,0.08505867151442592,0.9810350259152121,0.9927564349924218,0.12785872239256535,1.038511620623624,1.7631236179065053,16.62077267830209,18.57273825009348,1.0,0.7835600164293253
0.06620270970234741,0.6059652754066037,0.00788053929303598,0.730147076239415,0.08877240164057734,0.8544864400559058,0.9920449161235186,0.3063135248873654,1.042294529276626,1.6069756657235552,16.593747031670702,14.499769335599296,1.0,0.8332373214640656
0.07536294767496088,0.5843299523528301,0.010097557952194195,0.7219314311371162,0.10048660583477877,0.8496654819027993,0.9898447296332619,0.26935055249289985,1.0539921874498244,1.6393182665687127,16.161336685568536,17.10646944087557,1.0,0.8521282527124591
0.07608973067355244,0.6357506546632073,0.010537040457949558,0.8044150142696328,0.10265008747170924,0.8968918631973605,0.9895245910970951,-0.08215821020326097,1.0556942573337775,1.9468884339278534,16.377541858619622,15.803119388237434,1.0,0.7921962364897148
0.07397479754799688,0.6612984730264151,0.009584620214449538,0.8341087063863628,0.0979010736123437,0.9132955197450401,0.9903138278500248,0.22156085532676373,1.0514981485973685,1.6811342515890817,16.21538797883131,16.780631927716037,1.0,0.776865755342868
0.07519909360884194,0.6926545116650944,0.010425957344808896,0.8332659292549828,0.102107577313385,0.9128340096945242,0.9895478489618751,0.11359719564615944,1.0555706030193641,1.7756024538096105,15.999182805780222,18.083981980354174,1.0,0.7314836386741501
0.07285094408403757,0.5708734909849057,0.009680694552396674,0.5845509060383112,0.09839052064298,0.7645592887659604,0.9902493276251297,0.44234479987354636,1.0518410747930602,1.4879483001106468,16.485644445145162,15.151444361918365,1.0,0.8399740873501583
0.001744961855781254,0.7455713819966001,6.769374668421648e-06,0.9943221526037211,0.002601802196251984,0.9971570350770841,0.9999931398900369,0.12370179426963179,1.0000365300855534,1.759458444966319,16.244018273231433,16.611506742314187,1.0,0.769108138238573
