train_mean_absolute_error,test_mean_absolute_error,train_mean_squared_error,test_mean_squared_error,train_root_mean_squared_error,test_root_mean_squared_error,train_r_squared,test_r_squared,train_adjusted_r_squared,test_adjusted_r_squared,train_mean_log_loss,test_mean_log_loss,train_mean_roc_auc_score,test_mean_roc_auc_score
0.25467187119482687,0.2461095038054547,0.1029626402586773,0.09478895686712409,0.320877921114366,0.30787815263042634,0.897037916454356,0.9045246188473549,1244.7762491156266,129.14387407037515,17.267561505363076,17.277250915591598,1.0,0.9992710656656039
0.24915514438775319,0.23902572546623344,0.10022702432495155,0.09343121429767424,0.31658651949341043,0.3056651996836968,0.8997742350923253,0.9060250714864388,1211.7216719866594,127.13001655328466,17.267640926758393,17.305842617905267,1.0,0.9993444409263923
0.252314457118075,0.23953413399944112,0.1024484430989243,0.09378144793585116,0.32007568339210696,0.30623756780619055,0.8975549384013584,0.9071201891904185,1238.5306527192802,125.66018607492667,17.268038033734975,17.401624820656053,1.0,0.9991987560639293
0.25237643988695524,0.23617645809863524,0.10236337615877196,0.09080309123087339,0.3199427701304906,0.30133551272771253,0.8976409447921365,0.9085814524764917,1237.4917002968127,123.6989272011354,17.267640926758393,17.136436781696784,1.0,0.9992679398203841
0.25450068759905925,0.24612148019909835,0.10286834635311469,0.09491270985007404,0.32073095633741794,0.30807906428394977,0.8971303183353764,0.9045108149011519,1243.6600395263388,129.16240126683726,17.26803803373497,17.234363362121098,1.0,0.999212172809637
0.25254868875128966,0.2363137292779884,0.10240662758665037,0.09090606889122169,0.3200103554365864,0.30150633308642405,0.897596894932524,0.9086816236633849,1238.023820153717,123.56448077312692,17.267879190944342,17.220782303522107,1.0,0.999360676130769
0.25196990665380903,0.23806219784129018,0.10213599272023331,0.09349317787179966,0.31958722239825754,0.3057665414524612,0.8978660640815713,0.9076191656872842,1234.7722717870674,124.99047645338342,17.267561505363076,17.279395293265125,1.0,0.999285639567289
0.25274070869058696,0.23839742023586835,0.102811787218174,0.0914501859148434,0.320642771972446,0.30240731789234765,0.8971906432817053,0.9093928795688604,1242.9313175260716,122.60985680532788,17.26922935466471,17.395906480193318,1.0,0.999250097757227
0.2547211967479579,0.24692211670907574,0.10314555088047392,0.09538371321932838,0.3211628105501537,0.30884253790455807,0.8968582753764645,0.9047817709615997,1246.946303356497,128.7987330743729,17.2686734048975,17.22435626631131,1.0,0.9993273900863572
0.2524141135858304,0.23558233827039948,0.10241928779597938,0.09077234168856985,0.3200301357622113,0.30128448630583327,0.897584220010123,0.9089829275636369,1238.17693251216,123.16008072167207,17.267243819781818,17.20219769701822,1.0,0.9993185567014704
