train_mean_absolute_error,test_mean_absolute_error,train_mean_squared_error,test_mean_squared_error,train_root_mean_squared_error,test_root_mean_squared_error,train_r_squared,test_r_squared,train_adjusted_r_squared,test_adjusted_r_squared,train_mean_log_loss,test_mean_log_loss,train_mean_roc_auc_score,test_mean_roc_auc_score
0.005104679130420841,0.06193031009217391,4.458770117120121e-05,0.008183527981017643,0.006677402277173452,0.09046285415029554,0.9999562096449124,0.9915687415283103,1.001213479395428,1.038690108320087,17.185896415839387,16.758397846202133,1.0,0.9990151555516653
0.0012145475526893785,0.060063107754589375,2.869926249147787e-06,0.007591643355741819,0.0016940856675941116,0.0871300370465996,0.9999971611592274,0.9915826472929964,1.0000786674320754,1.0386262963110278,17.259438399646186,17.556168496628057,1.0,0.9989592156461775
0.0003640699731863737,0.05354865860748792,2.8609730277848353e-07,0.006201274509936981,0.000534880643488324,0.07874817147043467,0.999999719297753,0.9936328039889617,1.0000077785711559,1.0292183550284313,17.337306382500444,18.30701146173481,1.0,0.9989790184073006
0.004981763414973948,0.06367084778937199,4.1531947817405086e-05,0.009240626921056734,0.006444528517851798,0.09612817964081466,0.999959356399141,0.9907330317455872,1.001126279339359,1.0425250876563608,17.20147001241024,16.680185037336845,1.0,0.9989876375492033
0.005134019956656512,0.059941190681159426,4.4106772554361325e-05,0.008875016637663609,0.006641292988143297,0.0942073067105923,0.9999565567600261,0.9921713730906513,1.001203860449942,1.035924699039567,17.153451422983444,17.5952749010607,1.0,0.9991833089878176
0.004817727255210421,0.06441145888405797,3.912386494115299e-05,0.009040833435422176,0.006254907268789282,0.09508329735249076,0.9999616810528594,0.9911030387376287,1.001061860601873,1.0408271666817703,17.173783618506505,17.17031863955931,1.0,0.9989577742114197
0.005123808277715428,0.05728916694444445,4.46178595427555e-05,0.007061758528967734,0.006679660136770096,0.08403426996748252,0.9999565465580088,0.992065901214026,1.001204143159178,1.0364086977623026,17.224830407266516,16.27087133760851,1.0,0.9987948681834806
0.0003632229708092945,0.0664072996447942,3.0209103365438585e-07,0.011036363130548019,0.000549628086668054,0.10505409621022885,0.999999702059203,0.990528906544662,1.0000082595809845,1.043356561151103,17.20452420933389,16.673531582894228,1.0,0.9990915087902094
0.005197202866542467,0.0587778569038741,4.541698964125512e-05,0.008598062525817126,0.006739212835432275,0.09272573820583542,0.9999558420517267,0.9899108673373554,1.0012241564549094,1.0461858073001062,17.153065445424204,17.67969297151716,1.0,0.9986063224682833
0.004952342162921475,0.06255752837288137,4.037061619997794e-05,0.009273830611745157,0.006353787547595366,0.09630073006859895,0.9999603273001302,0.9914329109323771,1.0010998154019466,1.0392182299540071,17.137498088275052,17.91228612369233,1.0,0.99877550048948
