train_mean_absolute_error,test_mean_absolute_error,train_mean_squared_error,test_mean_squared_error,train_root_mean_squared_error,test_root_mean_squared_error,train_r_squared,test_r_squared,train_adjusted_r_squared,test_adjusted_r_squared,train_mean_log_loss,test_mean_log_loss,train_mean_roc_auc_score,test_mean_roc_auc_score
0.037268244976873074,0.0404809144136719,0.003095792689440616,0.003660046125932094,0.05563984803574338,0.06049831506688508,0.9969042349491551,0.9963125323249797,1.3802499781457371,1.0503170015144985,17.269029539341165,17.71322761374508,1.0,0.9999895828697581
0.03744406192045899,0.04038128390583746,0.003172329094255114,0.004209702827225111,0.05632343290545343,0.0648822227364716,0.9968276705590648,0.9957479522663166,1.3896543118662923,1.0580209268557967,17.269208868398255,16.965963432864537,1.0,0.9999812729203417
0.03731678333608116,0.04147531000640746,0.0031253342560757197,0.003836461464637729,0.0559046890347824,0.06193917552436204,0.9968746789005984,0.9962558216225891,1.3838803204466468,1.0510908421958445,17.269208868398255,17.309737235299863,1.0,0.9999894459445726
0.03726478751149193,0.04181596724214915,0.003137330767481385,0.004236857474782376,0.05601188059225815,0.06509114743789954,0.9968626729131546,0.9956836709908106,1.3853550048584724,1.0588980710973324,17.269029539341165,17.06280112369139,1.0,0.9999848869947126
0.037082997494100385,0.04168645652110789,0.003123909504519635,0.005394938355326201,0.055891944898345015,0.07345024407941883,0.9968760787434856,0.9946261289790203,1.3837083790303866,1.073328663498012,17.26902953934117,17.33233269649279,1.0,0.9999871161356014
0.037158148155281255,0.04135348014946281,0.0031272545651847396,0.00428777548495357,0.05592186124571266,0.06548110784763472,0.9968727497422241,0.9956415250158153,1.3841172771980959,1.059473170128582,17.26885021028408,17.214513505986794,1.0,0.9999869417975091
0.03744751187257998,0.04035775458173862,0.0031780188448306598,0.003620269132410267,0.056373919899459356,0.06016867235040397,0.9968220082672615,0.9964564711637414,1.3903498059684303,1.0483528973090497,17.269029539341165,17.330718734979012,1.0,0.999989791786245
0.036922505477575994,0.04106775106492413,0.0030908966929309722,0.004456827504970066,0.05559583341340403,0.06675947502018022,0.9969091095912643,0.9955547592708455,1.379651230332178,1.0606571241332847,17.26902953934117,17.280685928051806,1.0,0.9999839994517616
0.03697935195495681,0.04098121728552897,0.003086066239331498,0.005009921062272318,0.055552373840651474,0.07078079585786189,0.9969139179755203,0.9950706167946978,1.3790606209098786,1.0672634458294938,17.269388197455342,17.1209037381875,1.0,0.9999875323150688
0.0375550746343039,0.03974500100524378,0.003128031157206234,0.0033942194411599254,0.05592880436059968,0.05825992997901667,0.9968719639092735,0.9965403770141913,1.384213800337735,1.0472079677323745,17.269029539341165,17.367839849795974,1.0,0.9999821353085513
