train_mean_absolute_error,test_mean_absolute_error,train_mean_squared_error,test_mean_squared_error,train_root_mean_squared_error,test_root_mean_squared_error,train_r_squared,test_r_squared,train_adjusted_r_squared,test_adjusted_r_squared,train_mean_log_loss,test_mean_log_loss,train_mean_roc_auc_score,test_mean_roc_auc_score
0.02469737158515577,0.032784753258151916,0.005412190919364586,0.007782872120969767,0.0735675942203127,0.08822058785209815,0.994597859611313,0.9922443063247051,7.013045293213405,2.4314794612115804,16.76228636994722,16.744169998910227,0.9993691951311166,0.9991746503362416
0.025088125020432096,0.03382105547415763,0.005415415192185696,0.00764443363067034,0.07358950463337618,0.08743245181664723,0.9945957370739921,0.9923963903118687,7.01540785918334,2.4034091024379562,16.76228636994722,16.6345824867456,0.9993683638996997,0.9990042973121527
0.025024957335938482,0.034184879937488435,0.005395088649615229,0.007477066617030683,0.07345126717501359,0.08647003305787898,0.9946043741941113,0.9924115177779376,7.00579400416606,2.4006170044149515,16.76228636994722,16.507621344603653,0.9993712790836254,0.9991352243187019
0.025190033223414742,0.03301752525438748,0.005418661299217148,0.007155172233654207,0.07361155683190751,0.08458825115613992,0.9945847848460007,0.9927956197119411,7.027598627700181,2.329722761738875,16.75275604714003,16.657301849023632,0.9993721968563016,0.9992541463533415
0.026632977890212288,0.03644224131883002,0.005369072108334697,0.008356651840699416,0.07327395245470723,0.09141472441953438,0.9946342788364904,0.9916202379130944,6.972507573943101,2.5466646594688633,16.747436797201132,16.68937624282791,0.9993875214246839,0.9991312506186143
0.025228771410393157,0.03362516683509118,0.005481843862429058,0.007418426705322826,0.07403947502804878,0.08613028912828997,0.9945205009002094,0.9925712765844016,7.099152169418369,2.371130093279022,16.75585894293772,16.638591785971137,0.9993650344991275,0.9990092790131604
0.02518896849705664,0.03383489536750204,0.0054397924563071845,0.007423386006101327,0.07375494869028915,0.08615907384658522,0.9945609464747058,0.992594350640364,7.054132778240291,2.366871281807092,16.716851110052477,16.873804007202533,0.9993813480247884,0.9991024138165887
0.024915387172044213,0.03539661070058729,0.0053452400304196115,0.00824844934829494,0.07311114846875004,0.09082097416508446,0.9946567908347992,0.9917742898165363,6.947449790225521,2.5182310795764504,16.719954005850166,16.85509394415004,0.9993726594081638,0.9992492942895463
0.0252968073459593,0.03338731294268322,0.005444185392459803,0.007667625079725014,0.07378472330001518,0.08756497633029438,0.9945609483478032,0.9922743360435987,7.054286094798174,2.425716099839883,16.7483367132123,16.683939897882166,0.9993904775108853,0.9989684966107196
0.025388918018206388,0.034012571305861695,0.005513558117893258,0.007319631812407304,0.07425333741922485,0.0855548468083913,0.9944832699843252,0.9928077490085653,7.140750990876375,2.3272785472479107,16.730606335186167,16.79087109415124,0.999363334655664,0.9991109121135417
