train_mean_absolute_error,test_mean_absolute_error,train_mean_squared_error,test_mean_squared_error,train_root_mean_squared_error,test_root_mean_squared_error,train_r_squared,test_r_squared,train_adjusted_r_squared,test_adjusted_r_squared,train_mean_log_loss,test_mean_log_loss,train_mean_roc_auc_score,test_mean_roc_auc_score
0.020948675348289595,0.04099705798759122,0.0008634908663631695,0.004425473569754357,0.029385215098126635,0.06652423295126639,0.9991363166402054,0.9956559040355346,1.8529078816866735,1.711397429609356,17.29738844714261,17.381730852177846,1.0,0.9987186018522869
0.020925527021824864,0.040377705125109756,0.0008565025614477898,0.004096604730073104,0.02926606501475369,0.06400472427933038,0.9991408776182282,0.9958650700519968,1.8484038072944278,1.6771440043420545,17.28125447427448,17.203488874852752,1.0,0.9990271851930596
0.020973116007183813,0.04046474614004942,0.0008619213236510029,0.004044889883703044,0.029358496617691493,0.06359944876886155,0.9991360886495587,0.995946879952597,1.8531330278786338,1.6637466591913757,17.27282317232404,17.107464147631838,1.0,0.9987677774150316
0.02089854919195419,0.039615566990834426,0.0008529508905921461,0.003756683053167105,0.029205322983869672,0.061291786180263215,0.9991454428706036,0.9962693150718845,1.84389551187728,1.610944069894717,17.278235859995924,17.196585136294384,1.0,0.998738124757498
0.02060984130661712,0.04028340357478686,0.0008320292007202519,0.0038993708899181375,0.02884491637568485,0.06244494286904375,0.9991680128813798,0.99596748243908,1.8216268980716706,1.660276744439218,17.286874920640958,17.00449717465343,1.0,0.9988039602612049
0.020833967389991558,0.04041745412136523,0.0008512183585249648,0.004072845394626954,0.029175646668496737,0.06381884827092192,0.9991480334105711,0.995872404820246,1.8413575768986072,1.675844572646868,17.276362069201983,17.264994270536825,1.0,0.998783945564206
0.02071288567139948,0.040105436270476885,0.0008420746595536238,0.003945540879845243,0.02901852269764303,0.06281354057721347,0.9991564266320843,0.9960745322693305,1.8330688709771699,1.6427486091384298,17.270116810921404,17.31897680125001,1.0,0.998833707805654
0.02088724722376619,0.039663352867185225,0.000850927635849574,0.0037728770778549473,0.029170663959697144,0.06142375011227292,0.9991477446880814,0.9962306986571345,1.8416427041058703,1.6171782222591853,17.273343527699705,17.332158582005555,1.0,0.9989884525311705
0.020975365367680937,0.04066273853933121,0.0008647191950125185,0.004109006943378926,0.029406108124206416,0.06410153620139634,0.9991331132781092,0.995970178520538,1.8560919181872906,1.659835293196664,17.273239440061694,17.27817605129237,1.0,0.9988864669512392
0.020939240937614064,0.04047145599926389,0.0008547386917041129,0.004301674534963381,0.02923591441539178,0.06558715220958584,0.9991437541619381,0.9957182060950863,1.8455835386974382,1.7010927781926515,17.26345520208879,17.550599520240304,1.0,0.9988827585670317
