train_mean_absolute_error,test_mean_absolute_error,train_mean_squared_error,test_mean_squared_error,train_root_mean_squared_error,test_root_mean_squared_error,train_r_squared,test_r_squared,train_adjusted_r_squared,test_adjusted_r_squared,train_mean_log_loss,test_mean_log_loss,train_mean_roc_auc_score,test_mean_roc_auc_score
0.05901694657288851,0.273548910601484,0.005971966363898621,0.24783003394717099,0.07727849871664576,0.4978253046472939,0.993927539591114,0.7649402326061349,2.886749169396221,13.098664498213646,17.110848479950782,17.663666466803637,1.0,0.9594126808583222
0.056719799306829445,0.3283082327227511,0.00555774305391352,0.3179391196264156,0.07455027199087552,0.5638609045025338,0.9943584089897829,0.7035785756081006,2.752875512703927,16.256985078994823,17.11738620026025,17.68338038027105,1.0,0.9522033314709968
0.058139042375479844,0.2846060878184931,0.005867389466353082,0.2265834389386037,0.07659888684800244,0.47600781394700203,0.9939967680590536,0.7710789862152903,2.8652394771811203,12.782699238918884,17.15988138227178,18.274797784293497,1.0,0.9540300352786878
0.057634136545472274,0.2948581656629338,0.005647453378752727,0.2596051867679308,0.07514954011005474,0.5095146580501201,0.994239122722723,0.7457726761360111,2.7899384575633697,14.085229904764136,17.01768596554089,16.648399923231775,1.0,0.9591003064026189
0.058998643557562,0.29977268897602743,0.0060521080906169615,0.24577748562693164,0.07779529606998717,0.4957595038190712,0.9938338913245137,0.7535149522469706,2.9158462367010904,13.686730399052982,17.01114824523142,16.77654036076997,1.0,0.9555365285823219
0.05850650784996025,0.3390341399409817,0.005843739249240529,0.3307126218474973,0.0764443539395849,0.5750761878633972,0.9940805418651952,0.6264403632081036,2.83921046282581,20.227334246641725,17.007879385076688,16.72725557710143,1.0,0.9392506044479874
0.05800553225571834,0.3110727368699315,0.005818137492142952,0.2765248009919856,0.07627671657945793,0.5258562550659501,0.9940757152284452,0.7179549833492929,2.8407101272560333,15.517022915845219,16.981728503838823,17.466527332129484,1.0,0.9536029576799913
0.058050861092004545,0.3037610781474886,0.005841331676288031,0.2638351695269663,0.07642860509186356,0.5136488776654401,0.9940554388103886,0.7294295958482528,2.8470101296192585,14.926417860751691,17.02749254600509,16.66811383669919,1.0,0.9535320877333766
0.05695007292976151,0.3172251656769748,0.005571967128515666,0.29376165438418833,0.07464561024277092,0.5419978361434558,0.9943073945159205,0.7180895785508405,2.7687260098181006,15.510095221647912,16.967018633142523,17.811520817809246,1.0,0.9575102237195207
0.057419085748958924,0.30890202453190296,0.005761188847880473,0.2815352142462556,0.07590249566305757,0.5305989203214191,0.994139293211414,0.7085660527622738,2.8209560739594752,16.000276696059437,17.00624495499932,16.875109928107047,1.0,0.9490909875137935
