train_mean_absolute_error,test_mean_absolute_error,train_mean_squared_error,test_mean_squared_error,train_root_mean_squared_error,test_root_mean_squared_error,train_r_squared,test_r_squared,train_adjusted_r_squared,test_adjusted_r_squared,train_mean_log_loss,test_mean_log_loss,train_mean_roc_auc_score,test_mean_roc_auc_score
0.19920870656358072,0.3529161646263069,0.07514268864210742,0.30861506643689995,0.27412166758960776,0.555531337043105,0.9248574185734809,0.6887382943056456,238.88985239921686,110.46834757189141,17.267709806105394,17.375126852502085,0.9999907721205454,0.9538772492296721
0.1992323851418283,0.36231122668859167,0.07504259010254001,0.3211195177977498,0.27393902624952876,0.5666740842827999,0.9249579044032363,0.6771350263666629,238.57172972156965,114.5491276501244,17.268549001780368,17.054134506824475,0.9999938665061007,0.9482769856248465
0.19880869947052546,0.3564414225679274,0.0747646065383963,0.31001734421820837,0.2734311733113039,0.5567920116328973,0.9252360958194088,0.6890743534770799,237.69101849664705,110.35015814636851,17.26812940394288,16.853986338343145,0.9999937668635268,0.9492152165252594
0.19935712549563817,0.3622241745740545,0.07526213272386455,0.31640675942161933,0.2743394479907411,0.5625004528190349,0.9247393643035577,0.6854804806536343,239.26359405559828,111.61409557319875,17.264353023405498,17.29959924175441,0.9999932148910338,0.9522683285407656
0.1996612230061404,0.3614425422880258,0.07554617613287058,0.3054317634591652,0.27485664651390657,0.5526588128847356,0.9244548716802213,0.6956281552891425,240.16425393298545,108.0452364629262,17.26812940394288,17.518629312922663,0.9999885204800258,0.9529642978782396
0.19928447821600195,0.36530299301749547,0.0749603609560024,0.32810362263782106,0.2737888985258577,0.5728033018740561,0.9250407924039263,0.670195277696518,238.3093190633852,116.98978387473228,17.268968599617857,17.261835436380576,0.9999938310093632,0.9459486771104852
0.19791732553795857,0.3742946181848969,0.07431412336564337,0.3472829741703183,0.27260616897943335,0.5893071984714918,0.9256875575202688,0.6549085109881694,236.26176020737066,122.36602213554535,17.265611816917957,17.616815206894636,0.9999937856814655,0.945007814722426
0.1984214138148784,0.369397546906022,0.07445426023739704,0.3467369687725995,0.27286307965240925,0.5888437558237325,0.9255470505419114,0.654300422865766,236.70658368439175,122.5798820505937,17.267709806105394,17.031476223600173,0.9999967035169149,0.9466675233762794
0.19857936054442285,0.35626903896177636,0.07469732698571016,0.30481815886758296,0.27330811730665844,0.5521033950878974,0.9253029590518675,0.6939378513125414,237.47933978933378,108.63970336915852,17.268549001780368,17.40156151626377,0.9999886760663738,0.9545417127365716
0.19870782338060558,0.3684365612358901,0.07451018973126237,0.341991920217515,0.2729655467843192,0.5848007525794704,0.9254898764707636,0.6598346665150395,236.88758799763474,120.63353113024917,17.264772621242983,17.250506294768424,0.9999939434395742,0.948686377443684
