train_mean_absolute_error,test_mean_absolute_error,train_mean_squared_error,test_mean_squared_error,train_root_mean_squared_error,test_root_mean_squared_error,train_r_squared,test_r_squared,train_adjusted_r_squared,test_adjusted_r_squared,train_mean_log_loss,test_mean_log_loss,train_mean_roc_auc_score,test_mean_roc_auc_score,train_mean_f1_score,test_mean_f1_score
0.023754428918132345,0.13568232257619747,0.0009591404330833569,0.03906697665740197,0.030969992461790444,0.19765367858302554,0.9990441218188989,0.9612507835438894,1.0810950180407684,1.5447683960594376,17.240393882349128,17.648340289562512,1.0,0.9876612471841412,0.9999873532982598,0.9136407850791503
0.024610156407202332,0.13189003560659418,0.0010279777532772433,0.03666009733923824,0.03206209215377629,0.1914682671860751,0.9989744309435467,0.9632906958195903,1.0870074689217553,1.516089629359878,17.222810233187943,17.45435290907908,1.0,0.9880017827342207,1.0,0.9133938526165939
0.02373648159313105,0.13394209048696112,0.000933357226263225,0.03531496813655101,0.03055089567039279,0.187922771734963,0.9990691353856063,0.964759208299483,1.0789729111829036,1.495444071554327,17.195125338763944,17.181417176073317,1.0,0.9881330025588104,0.9999968115498419,0.9072615325602841
0.023687222422780596,0.1279758665002557,0.0009231734847278691,0.03127383208576557,0.03038377008746395,0.17684408976769783,0.9990769996583754,0.9681533856675737,1.078305720159301,1.4477259309088168,17.185772333890974,17.10923582519576,1.0,0.9904862768772534,0.9999697293513257,0.9208115955912082
0.024737490592300137,0.13832550724006026,0.0010218960696508985,0.044228236872655424,0.03196710918508113,0.21030510424774626,0.9989789115013195,0.9542795896773034,1.0866273463071774,1.642775180419087,17.21327016821751,16.553213856717086,1.0,0.9868372630820086,0.9999901013620526,0.9152919312536593
0.024399664328096513,0.13542484196634738,0.0009879658544908604,0.03939893650276505,0.031431924129630695,0.1984916534838809,0.9990110390049932,0.9606866001473205,1.08390170559109,1.5527001508700229,17.15602977839492,17.669769128104285,1.0,0.9850900199090242,0.9999759804736388,0.9080373039452597
0.023392537732510224,0.13253249176496237,0.0008956609499625293,0.036709035432619386,0.02992759512494329,0.19159602144256385,0.9991049877473992,0.9621535097268344,1.075931260077265,1.5320771279580334,17.172865187166273,17.375404556556752,1.0,0.987273107067951,0.9999901450646485,0.910901355663613
0.023682335912974643,0.14150522801049598,0.0009117468196217578,0.05131125487839918,0.030195145630080307,0.2265198774465481,0.9990872507289894,0.9491149765007879,1.077436037418531,1.7153835656653935,17.18652057428081,17.05961114646744,0.9999999959662554,0.9816906567163355,0.9999683288619057,0.9029864267385204
0.024669112368864717,0.12858801746388773,0.0010223344000209423,0.03228289739488811,0.03197396440888965,0.17967442053583507,0.9989757828621096,0.9684441230151579,1.0869078365533438,1.4431744488312381,17.184851684445793,17.089875074848422,1.0,0.9880657799348744,1.0,0.9173436695771011
0.024761944317804038,0.1329001439406692,0.0010537407113127987,0.03961832185773744,0.03246137260364692,0.19904351749739915,0.9989438051535035,0.9615700516380397,1.0896212391806632,1.5397147159657667,17.16427863924435,17.507610014248165,1.0,0.9875845892064795,0.9999798366445292,0.9043401275386951
