train_mean_absolute_error,test_mean_absolute_error,train_mean_squared_error,test_mean_squared_error,train_root_mean_squared_error,test_root_mean_squared_error,train_r_squared,test_r_squared,train_adjusted_r_squared,test_adjusted_r_squared,train_mean_log_loss,test_mean_log_loss,train_mean_roc_auc_score,test_mean_roc_auc_score
0.09616998232523204,0.09629314472481755,0.017170919949033275,0.017900551785545,0.13103785693086284,0.13379294370610506,0.982829554242237,0.9820876241373337,32.2623315937813,4.623568270100543,17.262135082309005,17.11499549878642,0.9999999977568266,0.9986975527625845
0.09616708429675784,0.09642468794706645,0.017276572648540673,0.017693862648084705,0.13144037678179668,0.1330182793757486,0.9827235602000595,0.9821589599078303,32.455315569868205,4.609137463351269,17.26422732706276,17.22168964014299,0.9999999997961122,0.9987234937260882
0.09569052081024527,0.09592853914967,0.01718367912397176,0.01813573587790955,0.13108653296190179,0.13466898632539545,0.9828164441146985,0.9818011707806958,32.28620128010897,4.681516099128647,17.26185611634184,17.150141804174467,0.9999999997961246,0.9989499421999574
0.09709933705443756,0.0979609507501631,0.017594882317254923,0.018643356115423143,0.132645702219314,0.13654067568099676,0.9824051735513892,0.981115609752241,33.03500401396474,4.8202010624731315,17.262832497226924,17.327128556307134,0.9999999997961616,0.9987417336851001
0.09615269393205537,0.09651076155567608,0.017205522942568822,0.01813671784121184,0.1311698248171767,0.1346726321165954,0.9827946874457071,0.9817803834270181,32.32631981392656,4.685185387423422,17.26408792969855,17.22293811288818,1.0,0.9986327550692294
0.09603633588069413,0.09691325747528566,0.017202145293444274,0.01777493615140245,0.1311569490856061,0.13332267680857016,0.9827980960079619,0.9825042721911632,32.320113724327086,4.538768239452077,17.2599035077853,17.38363029733673,1.0,0.9988556255950767
0.09625182929075744,0.09532707768191044,0.017262685276766124,0.017090500180763784,0.13138753851399348,0.13073063979329322,0.9827373031638504,0.9825491682882408,32.430801401230546,4.529687343581413,17.262972083855015,17.14761365142792,0.999999999796104,0.9986942262316283
0.0959778564967455,0.09636325568772493,0.01713107803905489,0.018556498642696474,0.1308857442163007,0.13622223989751628,0.9828691937616113,0.9816375297944423,32.190663534925065,4.714079635400598,17.264366891159437,17.325881543550537,1.0,0.9990082708649735
0.09521286249408548,0.09682378315676099,0.016905060222237124,0.018198391564450894,0.13001946093657335,0.13490141424184882,0.9830951232799764,0.9822795986128314,31.77930568685475,4.58421177469289,17.260042988515742,17.240513820562242,1.0,0.9988203236884322
0.09571357972892822,0.09752068405023989,0.016924699292229433,0.018433575025450667,0.13009496259359712,0.13577030244295205,0.9830754991793323,0.9814952282282812,31.81503597951268,4.742862219826776,17.265343256272526,17.495361581836118,0.9999999998641023,0.9986267975421781
